"taxonTypeCode","taxonID","acceptedTaxonID","scientificName","scientificNameAuthorship","taxonRank","vernacularName","taxonProtocolCategory","nameAccordingToID","nameAccordingToTitle","kingdom","subkingdom","infrakingdom","superdivision","division","subdivision","infradivision","parvdivision","superphylum","phylum","subphylum","infraphylum","superclass","class","subclass","infraclass","superorder","order","suborder","infraorder","section","subsection","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","species","subspecies","variety","subvariety","form","subform","race","stirp","morph","abberation","unspecified","speciesGroup","specificEpithet","infraspecificEpithet"
"BEETLE","DYSAEN","DYSAEN","Dyschirius aeneolus","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","aeneolus",""
"BEETLE","DYSAFF","DYSAFF","Dyschirius affinis","Fall","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Paradyschirius","","","","","","","","","","","","","affinis",""
"BEETLE","DYSALT","DYSALT","Dyschirius alticola","Lindroth","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","alticola",""
"BEETLE","DYSANA","DYSANA","Dyschirius analis","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Paradyschirius","","","","","","","","","","","","","analis",""
"BEETLE","DYSARA","DYSARA","Dyschirius aratus","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","aratus",""
"BEETLE","DYSBRE","DYSBRE","Dyschirius brevispinus","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Eudyschirius","","","","","","","","","","","","","brevispinus",""
"BEETLE","DYSCAM","DYSCAM","Dyschirius campicola","Lindroth","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","campicola",""
"BEETLE","DYSCAR","DYSCAR","Dyschirius carrorum","Bousquet","species","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","","","","","","","","","","","","","","carrorum",""
"BEETLE","DYSCER","DYSCER","Dyschirius cerberus","Larson","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Eudyschirius","","","","","","","","","","","","","cerberus",""
"BEETLE","DYSCHI","DYSCHI","Dyschirius chiricahuae","Dajoz","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","","","","","","","","","","","","","","chiricahuae",""
"BEETLE","DYSCOM","DYSCOM","Dyschirius comatus","Bousquet","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","","","","","","","","","","","","","","comatus",""
"BEETLE","DYSCOM1","DYSCOM1","Dyschirius compactus","Lindroth","species","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","compactus",""
"BEETLE","DYSCON","DYSCON","Dyschirius consobrinus","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","consobrinus",""
"BEETLE","DYSCRI","DYSCRI","Dyschirius criddlei","Fall","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Eudyschirius","","","","","","","","","","","","","criddlei",""
"BEETLE","DYSCUR","DYSCUR","Dyschirius curvispinus","Putzeys","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","curvispinus",""
"BEETLE","DYSDEJ","DYSDEJ","Dyschirius dejeanii","Putzeys","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","dejeanii",""
"BEETLE","DYSEDE","DYSEDE","Dyschirius edentulus","Putzeys","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Eudyschirius","","","","","","","","","","","","","edentulus",""
"BEETLE","DYSERY","DYSERY","Dyschirius erythrocerus","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Eudyschirius","","","","","","","","","","","","","erythrocerus",""
"BEETLE","DYSEXO","DYSEXO","Dyschirius exochus","Whitehead","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","exochus",""
"BEETLE","DYSFER","DYSFER","Dyschirius ferrugineus","Bousquet","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","","","","","","","","","","","","","","ferrugineus",""
"BEETLE","DYSFIL","DYSSUB2","Dyschirius filiformis","LeConte","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Dyschirius","","","","","","","","","","","","","","filiformis",""
"BEETLE","DYSGIB","DYSGIB","Dyschirius gibbipennis","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","gibbipennis",""
"BEETLE","DYSGLO","DYSGLO","Dyschirius globulosus","Say","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","globulosus",""
"BEETLE","DYSGLO1","DYSGLO1","Dyschirius globosus","Herbst","species","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","","","","","","","","","","","","","","globosus",""
"BEETLE","DYSGLO/DYSLON","DYSGLO/DYSLON","Dyschirius globulosus/longulus","","speciesGroup","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Dyschiriodes","","","","","","","","","","","","","globulosus/longulus",""
"BEETLE","DYSHAE","DYSHAE","Dyschirius haemorrhoidalis","Dejean","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Paradyschirius","","","","","","","","","","","","","haemorrhoidalis",""
"BEETLE","DYSHIE","DYSHIE","Dyschirius hiemalis","Bousquet","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","","","","","","","","","","","","","","hiemalis",""
"BEETLE","DYSINT","DYSINT","Dyschirius interior","Fall","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Eudyschirius","","","","","","","","","","","","","interior",""
"BEETLE","DYSINT1","DYSDEJ","Dyschirius integer","LeConte","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Dyschirius","","","","","","","","","","","","","","integer",""
"BEETLE","DYSLAE","DYSLAE","Dyschirius laevifasciatus","Horn","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Scaritinae","Dyschiriini","","Dyschirius","Antidyschirius","","","","","","","","","","","","","laevifasciatus",""
